unique_student_id,schlyear,exgrade,exam_name
748,2015,69,Math exam
748,2016,97,English exam
2361,2014,94,English exam
2361,2015,92,Math exam
2798,2014,69,English exam
2798,2014,85,English exam
2342,2016,76,English exam
2680,2015,72,English exam
1075,2016,85,English exam
2577,2015,79,English exam
2577,2015,86,Math exam
3582,2016,83,English exam
3451,2015,80,English exam
3451,2015,73,Math exam
2300,2015,76,English exam
2278,2015,88,Math exam
2278,2016,81,English exam
1966,2015,94,English exam
787,2016,88,English exam
177,2015,76,English exam
177,2016,36,Math exam
2367,2016,91,English exam
1611,2014,94,English exam
1611,2014,98,Math exam
2945,2015,90,English exam
2945,2015,60,Math exam
2464,2016,69,English exam
1389,2016,74,English exam
1389,2017,82,English exam
1327,2016,90,English exam
1260,2016,91,English exam
3795,2015,82,English exam
3795,2015,67,Math exam
3432,2015,95,English exam
3432,2015,59,Math exam
425,2016,89,English exam
3081,2016,87,English exam
1610,2016,57,English exam
1610,2016,72,English exam
1610,2017,40,English exam
3362,2015,80,English exam
3803,2012,81,English exam
3803,2012,81,English exam
3803,2014,78,Math exam
3803,2015,88,English exam
2216,2016,95,English exam
1769,2015,69,Math exam
1769,2016,89,English exam
2024,2015,92,English exam
2024,2015,91,Math exam
3564,2014,92,Math exam
3564,2015,88,English exam
2194,2016,82,English exam
2194,2016,66,English exam
925,2016,60,English exam
925,2016,65,English exam
1933,2016,96,English exam
859,2015,80,English exam
3079,2015,90,English exam
3079,2015,45,Math exam
3079,2015,45,Math exam
3079,2016,44,Math exam
2456,2015,96,English exam
1668,2016,79,English exam
3379,2016,85,English exam
3379,2016,71,English exam
501,2015,91,Math exam
501,2016,96,English exam
3619,2015,78,English exam
3598,2014,92,English exam
3598,2015,56,Math exam
3291,2015,75,Math exam
3291,2016,88,English exam
1562,2016,95,English exam
1905,2016,92,English exam
3071,2016,92,English exam
255,2016,79,English exam
801,2015,83,English exam
3988,2014,85,English exam
3988,2014,39,Math exam
3988,2015,55,Math exam
3988,2015,48,Math exam
3988,2016,57,Math exam
2688,2013,73,English exam
2688,2013,79,English exam
2688,2015,81,Math exam
2955,2016,87,English exam
36,2016,86,English exam
3062,2016,72,English exam
3062,2016,52,English exam
1001,2015,89,English exam
528,2016,80,English exam
1841,2015,94,English exam
1841,2015,91,Math exam
3230,2015,79,English exam
3230,2015,76,Math exam
1520,2014,85,English exam
1520,2015,68,Math exam
1520,2015,62,Math exam
2330,2014,81,English exam
2330,2016,82,English exam
1614,2015,92,Math exam
1614,2016,95,English exam
2700,2015,75,Math exam
2700,2016,94,English exam
2616,2014,27,Math exam
2616,2014,38,Math exam
2616,2015,60,English exam
2616,2015,79,English exam
2616,2016,31,Math exam
3961,2014,84,Math exam
3961,2015,90,English exam
1999,2015,11,English exam
1999,2015,82,English exam
1999,2015,65,English exam
1999,2015,46,Math exam
2673,2015,89,English exam
2539,2016,86,English exam
2757,2015,81,English exam
272,2015,90,English exam
272,2015,56,Math exam
272,2015,74,Math exam
518,2015,94,English exam
3294,2015,81,English exam
2352,2014,77,English exam
2352,2015,90,English exam
733,2015,85,English exam
784,2015,55,English exam
784,2015,90,English exam
3331,2015,94,English exam
3331,2015,90,Math exam
1055,2015,80,Math exam
1055,2016,89,English exam
1377,2016,91,English exam
3065,2015,92,English exam
3065,2015,82,Math exam
911,2015,82,English exam
911,2015,57,Math exam
2007,2016,76,English exam
480,2014,81,English exam
480,2014,71,English exam
480,2015,37,Math exam
759,2017,77,English exam
342,2015,78,English exam
1635,2016,80,English exam
3748,2017,60,English exam
3002,2015,79,English exam
3784,2016,87,English exam
2740,2015,81,English exam
2740,2016,89,English exam
1128,2016,72,English exam
1128,2016,42,English exam
1128,2017,19,English exam
410,2015,62,Math exam
410,2016,83,English exam
410,2016,69,Math exam
39,2015,96,English exam
39,2015,87,Math exam
2440,2015,85,English exam
3558,2013,76,English exam
408,2015,79,Math exam
408,2016,91,English exam
3811,2015,85,English exam
1498,2016,69,English exam
1498,2016,66,English exam
1498,2017,77,English exam
1003,2015,90,English exam
2836,2014,51,Math exam
2836,2015,86,English exam
2836,2015,66,Math exam
2042,2015,67,English exam
140,2015,86,Math exam
140,2016,86,English exam
72,2014,55,English exam
3716,2016,83,English exam
1110,2014,76,English exam
1110,2014,91,English exam
1110,2015,80,Math exam
1110,2015,74,Math exam
3759,2015,71,Math exam
3759,2016,97,English exam
225,2015,65,Math exam
225,2016,91,English exam
405,2015,88,English exam
2704,2015,55,Math exam
2704,2016,95,English exam
691,2016,92,English exam
334,2015,87,English exam
780,2015,86,English exam
38,2015,69,Math exam
38,2016,90,English exam
2323,2015,92,English exam
1707,2015,82,English exam
1707,2015,74,Math exam
1551,2015,83,English exam
1540,2015,78,English exam
1545,2015,49,Math exam
1545,2016,91,English exam
316,2015,95,English exam
316,2015,60,Math exam
3837,2014,83,English exam
891,2016,96,English exam
3592,2015,98,Math exam
3592,2016,91,English exam
936,2016,65,English exam
936,2016,48,English exam
936,2017,77,English exam
2995,2014,74,English exam
2995,2014,65,English exam
999,2015,95,English exam
238,2014,62,English exam
238,2015,79,English exam
3785,2016,83,English exam
2147,2016,86,English exam
1661,2015,94,English exam
2721,2015,59,Math exam
2721,2015,30,Math exam
2721,2016,88,English exam
1874,2015,78,English exam
3096,2015,85,English exam
3096,2015,24,Math exam
446,2015,72,Math exam
446,2016,94,English exam
3923,2016,39,English exam
3923,2016,76,English exam
2502,2016,86,English exam
712,2016,94,English exam
2912,2016,94,English exam
2499,2016,90,English exam
580,2015,65,Math exam
580,2016,92,English exam
3685,2016,91,English exam
2780,2015,83,English exam
2780,2015,33,Math exam
2780,2016,36,Math exam
187,2015,80,Math exam
187,2016,95,English exam
3530,2015,86,English exam
565,2015,76,English exam
3522,2015,87,English exam
1427,2014,83,English exam
1427,2014,82,English exam
1427,2015,44,Math exam
2340,2016,81,English exam
1295,2016,87,English exam
2966,2015,75,Math exam
2966,2016,88,English exam
1101,2015,81,English exam
1101,2015,44,Math exam
1101,2015,28,Math exam
1101,2016,58,Math exam
3468,2015,88,English exam
3468,2015,68,Math exam
64,2016,69,English exam
1756,2016,87,English exam
1944,2014,73,Math exam
1944,2015,86,English exam
356,2016,86,English exam
356,2016,96,Math exam
1959,2016,92,English exam
3501,2015,91,English exam
1048,2015,94,English exam
1048,2015,68,Math exam
1058,2015,86,Math exam
1058,2016,92,English exam
223,2015,86,Math exam
223,2016,94,English exam
3287,2015,86,Math exam
3287,2016,86,English exam
1384,2014,80,Math exam
1384,2015,91,English exam
403,2015,82,English exam
3754,2016,90,English exam
443,2014,69,English exam
443,2014,71,English exam
443,2015,51,Math exam
2665,2016,86,English exam
531,2015,93,English exam
531,2015,77,Math exam
2377,2015,82,English exam
2377,2015,72,Math exam
1202,2015,78,English exam
895,2015,88,English exam
2501,2015,54,Math exam
2501,2016,90,English exam
1138,2015,90,English exam
3662,2016,90,English exam
3236,2016,76,English exam
445,2016,94,English exam
995,2015,89,English exam
995,2015,89,Math exam
1354,2016,90,English exam
2839,2016,85,English exam
2118,2015,87,English exam
2118,2016,53,Math exam
3272,2015,87,English exam
1775,2016,85,English exam
2590,2015,86,Math exam
2590,2016,97,English exam
1990,2015,82,English exam
2532,2015,60,Math exam
2532,2015,40,Math exam
2532,2016,80,English exam
2532,2016,73,Math exam
3256,2016,89,English exam
3011,2016,98,English exam
2083,2016,99,English exam
2083,2016,99,Math exam
2657,2015,83,English exam
3155,2015,79,English exam
3892,2015,79,English exam
883,2013,83,English exam
3106,2015,79,English exam
3106,2015,49,Math exam
2612,2016,89,English exam
3967,2016,76,English exam
1209,2015,38,Math exam
1209,2015,76,Math exam
1209,2016,92,English exam
1143,2016,83,English exam
3452,2015,58,Math exam
3452,2016,95,English exam
3934,2015,80,English exam
2755,2015,74,English exam
2755,2016,87,English exam
2041,2016,88,English exam
3635,2016,94,English exam
2748,2016,88,English exam
2109,2016,87,English exam
96,2016,76,English exam
786,2015,89,English exam
1624,2013,82,English exam
1624,2013,70,English exam
3454,2015,80,Math exam
3454,2016,97,English exam
2425,2015,86,English exam
1198,2015,76,English exam
2084,2015,82,English exam
3516,2016,80,English exam
3472,2015,86,English exam
3472,2015,62,Math exam
924,2016,74,English exam
3298,2013,81,English exam
3298,2013,81,English exam
3298,2014,81,English exam
3298,2015,95,Math exam
3298,2016,82,English exam
2734,2015,82,English exam
2734,2015,78,Math exam
3979,2016,80,English exam
55,2015,93,English exam
1018,2015,57,English exam
1018,2015,65,English exam
1018,2016,90,English exam
1881,2016,95,English exam
2274,2015,87,English exam
2356,2016,85,English exam
3423,2015,89,Math exam
3423,2016,99,English exam
3739,2016,80,English exam
3444,2015,38,Math exam
3444,2016,90,English exam
2722,2016,85,English exam
3382,2014,79,Math exam
3382,2015,90,English exam
3974,2016,92,English exam
1822,2015,89,English exam
1822,2015,72,Math exam
1476,2015,89,Math exam
1476,2016,92,English exam
364,2016,95,English exam
1245,2016,85,English exam
3000,2015,59,Math exam
3000,2016,89,English exam
2996,2015,22,Math exam
2996,2016,72,English exam
2996,2017,88,English exam
600,2015,85,English exam
600,2015,48,Math exam
600,2015,38,Math exam
310,2015,49,Math exam
310,2016,80,English exam
3922,2015,97,English exam
3922,2015,65,Math exam
1574,2015,89,English exam
2956,2016,98,English exam
1482,2015,97,Math exam
1482,2016,98,English exam
2078,2016,92,English exam
1863,2016,95,English exam
3418,2015,92,English exam
3418,2015,51,Math exam
2032,2013,87,English exam
2032,2013,81,English exam
2032,2015,71,Math exam
1936,2015,80,English exam
1936,2015,58,Math exam
1303,2015,67,English exam
1303,2015,63,Math exam
1303,2017,66,English exam
1262,2016,87,English exam
2914,2016,89,English exam
2894,2015,60,English exam
2894,2016,85,English exam
3560,2015,86,English exam
613,2015,93,English exam
613,2015,45,Math exam
613,2016,65,Math exam
741,2016,74,English exam
1656,2015,22,Math exam
1656,2016,91,English exam
538,2014,92,English exam
2267,2016,90,English exam
323,2014,68,Math exam
323,2015,86,English exam
2485,2016,80,English exam
2353,2015,81,English exam
1673,2014,84,Math exam
1673,2015,97,English exam
3756,2015,82,English exam
826,2014,92,English exam
826,2015,59,Math exam
1102,2013,81,English exam
1102,2013,61,English exam
1102,2015,30,Math exam
3726,2016,94,English exam
2799,2015,86,Math exam
2799,2016,94,English exam
158,2015,62,Math exam
158,2016,94,English exam
3073,2016,69,English exam
3073,2016,66,English exam
1544,2015,82,English exam
1544,2015,72,Math exam
3029,2016,90,English exam
1926,2015,82,English exam
1926,2015,49,Math exam
1602,2015,90,English exam
259,2015,89,English exam
259,2015,64,Math exam
1665,2014,72,English exam
1665,2015,79,English exam
1665,2016,58,Math exam
260,2015,60,Math exam
260,2016,94,English exam
3841,2016,72,English exam
3686,2014,89,English exam
3686,2014,64,Math exam
3686,2015,97,English exam
3686,2015,75,Math exam
3686,2015,63,Math exam
1429,2014,98,Math exam
1429,2015,96,English exam
3371,2014,59,English exam
3371,2015,65,English exam
1698,2014,60,English exam
1698,2014,76,English exam
1698,2015,79,English exam
1369,2016,95,English exam
1081,2015,80,English exam
1081,2015,37,Math exam
3259,2015,72,English exam
1406,2015,83,English exam
1406,2015,60,Math exam
790,2014,79,English exam
790,2014,73,English exam
790,2014,36,Math exam
1376,2014,58,Math exam
1376,2015,86,English exam
1543,2014,65,English exam
1543,2014,75,English exam
1543,2015,87,English exam
3547,2015,87,Math exam
3547,2016,92,English exam
1832,2016,79,English exam
1892,2016,82,English exam
3917,2015,85,English exam
3917,2016,46,Math exam
2249,2015,85,English exam
1689,2015,94,English exam
1689,2015,69,Math exam
1689,2015,58,Math exam
1835,2013,85,English exam
1835,2013,85,English exam
1835,2015,85,Math exam
1835,2016,85,English exam
868,2016,79,English exam
868,2016,42,English exam
548,2015,72,English exam
548,2016,83,English exam
3279,2015,82,English exam
3410,2015,80,English exam
87,2015,97,English exam
87,2015,57,Math exam
2684,2015,86,English exam
2684,2015,50,Math exam
2954,2016,76,English exam
2461,2014,79,English exam
1709,2015,83,English exam
1709,2015,45,Math exam
1709,2015,44,Math exam
1709,2016,51,Math exam
1850,2015,88,English exam
2420,2014,62,English exam
2420,2014,77,English exam
3245,2015,99,English exam
3245,2015,98,Math exam
2488,2015,86,English exam
2488,2015,48,Math exam
1858,2015,74,English exam
2998,2016,94,English exam
3771,2015,75,Math exam
3771,2015,89,Math exam
3771,2016,94,English exam
1615,2016,88,English exam
2573,2015,94,English exam
2573,2015,66,Math exam
3107,2016,89,English exam
438,2016,86,English exam
2921,2016,79,English exam
836,2015,82,English exam
3765,2015,85,English exam
3765,2015,64,Math exam
3765,2015,74,Math exam
3312,2015,95,English exam
3312,2015,83,Math exam
1911,2015,88,English exam
1911,2015,62,Math exam
1911,2015,56,Math exam
1864,2015,87,English exam
1571,2016,80,English exam
2184,2016,65,English exam
2184,2016,81,English exam
1794,2016,86,English exam
2427,2014,87,English exam
2427,2015,93,English exam
2427,2015,90,Math exam
507,2015,83,English exam
684,2014,77,English exam
684,2015,62,Math exam
2236,2014,48,Math exam
2236,2015,89,English exam
1932,2015,85,English exam
307,2014,83,English exam
307,2014,96,English exam
307,2015,77,Math exam
781,2016,79,English exam
874,2014,95,English exam
874,2015,94,Math exam
1692,2015,99,English exam
1829,2015,79,English exam
1728,2015,82,English exam
1728,2015,55,Math exam
755,2016,80,English exam
749,2014,57,Math exam
749,2015,86,English exam
749,2015,68,Math exam
749,2015,63,Math exam
628,2014,51,Math exam
628,2014,38,Math exam
628,2015,94,English exam
628,2015,64,Math exam
3638,2014,88,English exam
3638,2014,87,English exam
3638,2015,65,Math exam
3636,2016,83,English exam
2298,2014,60,English exam
2298,2015,70,English exam
2298,2015,51,English exam
2298,2016,65,English exam
1157,2015,95,Math exam
1157,2016,95,English exam
1766,2016,76,English exam
3058,2015,87,English exam
299,2015,82,English exam
235,2015,99,English exam
235,2015,81,Math exam
1141,2015,83,English exam
3577,2015,42,Math exam
3577,2016,89,English exam
153,2015,28,Math exam
2468,2015,87,English exam
1069,2015,85,English exam
1069,2015,86,Math exam
979,2014,99,English exam
979,2015,54,Math exam
